id,text,y
4508,而且对研究古文献学 研究南北朝历史 文化有着很高的学术价值,0
4509,因此 画像也还是有一定意义的,0
4510,命令大力神夸娥氏的两个儿子背走了那两座山,0
4511,竟然不知道住在里面的人是多么快乐,0
4512,占尽了诸侯国的全部国土,0
4513,又有比诸侯威德更大的人,0
4514,陈涉少时 尝与人佣耕,1
4515,假若有什么急事 臣下不知道陛下在哪里,0
4516,我认为菊花 是花中的隐士,0
4517,便要还家 设酒杀鸡作食,1
4518,将原先王 本仁义 则礼正其经纬蹊径也,1
4519,难道可以躲避这种遭遇吗,0
4520,从郦山下 道芷阳间行,1
4521,若亡郑而有益于君 敢以烦执事,1
4522,一出口 则嗤嗤者以为得重赂,1
4523,借别人的书籍 都必须爱护,0
4524,一夫作难而七庙隳 身死人手 为天下笑者 何也,1
4525,树林里的枝叶茂密成林 鸟儿到处叫,0
4526,这话确实有道理,0
4527,羞於从事工技 射箭则不能穿铠甲,0
4528,还要通过人事加以检验 从而了解兴盛衰亡的规律,0
4529,经历一整年也不溃烂 拿出它们的时候还是光彩鲜明的样子,0
4530,余将告于莅事者 更若役 复若赋 则何如,1
4531,太宗即位 迁东上阁门使 充枢密都承旨,1
4532,秦王派章邯率兵东征 章邯凭着三军的众多兵力,0
4533,尝因论事不合旨 康变色曰 自今而后 我不复相信,1
4534,你说军务繁多 谁比得上我事务多呢,0
4535,若复数年 则损三分之二也 当何以图敌,1
4536,良将劲弩守要害之处 信臣精卒陈利兵而谁何,1
4537,而管宁却住在郡的北部,0
4538,皇帝听从了他的建议,0
4539,于是秦王不怿 为一击缻,1
4540,对此我常思考 寻找病根,0
4541,怒目 发上指,1
4542,孝德使数十人从太尉 太尉尽辞去,1
4543,追逐功名利禄的心也就平静下来,0
4544,勃 三尺微命 一介书生,1
4545,牙齿般排列的飞檐像鸟嘴向高处啄着,0
4546,妇女主持家中饮食之事,0
4547,心里这么想 那成千成百的蚊子果然都变成仙鹤了,0
4548,更不用说魏 晋两朝了,0
4549,而卒葬之 以故其后名之曰 褒禅,1
4550,亡何花开 薄如蝉翼 较前大不如,1
4551,我是向他学习道理啊,0
4552,冬十一月至蜀 至之日,1
4553,那么皇帝就会充分依靠他而不觉得七国叛乱有什么可怕,0
4554,都是为母的所造成,0
4555,是以父不慈则子不孝,1
4556,以贤父来对待孝子,0
4557,此三子者 皆布衣之士也 怀怒未发,1
4558,诸侯四处奔走仍然不能保住国家政权的不计其数,0
4559,不为贫贱而忧愁 不热衷于发财做官,0
4560,夫人之相与 俯仰一世 或取诸怀抱 悟言一室之内,1
4561,此中人语云 不足为外人道也,1
4562,秦王不肯击缻,1
4563,张公的恩情 一定要记在心里,0
4564,后来周平王把国都向东迁移到洛邑,0
4565,怒吼着汇合成群 奋起反秦,0
4566,响起陈人 淡寂无枯悴之嫌 繁藻无婬妖之忌,1
4567,为能出身为天下犯大难,1
4568,曹操比于袁绍 则名微而众寡,1
4569,是也,1
4570,是反照而不明也 吉甫 贤父也,1
4571,则肆志 吏不得问,1
4572,在文章的末尾我作一首诗 内容如下,0
4573,原来的那些坑洞 狭窄的地方根本不能承受长江的冲击,0
4574,水一出洞就破峡而去 气势极其雄壮 原来是水洞的后门,0
4575,范公 先忧后乐 之语 盖亦有为而发,1
4576,知人参为累 则茶累尽矣,1
4577,外边失去虎皮外表 而里边肉里露出羊质,0
4578,由是观之 安危之统相去远矣,1
4579,墨子悲於染丝 是之谓矣 君子必慎交游焉,1
4580,海外殊俗 重译款塞,1
4581,次日清晨 马岱果然杀死妻儿共十一人 率军前去,0
4582,爬罗剔抉 刮垢磨光,1
4583,嘏常以是事告于人世,1
4584,名也叫做字 字自然叫做字,0
4585,秦以攻取之外 小则获邑 大则得城,1
4586,所以秦朝强盛的时候 繁法严刑 天下震惊,0
4587,曰 此江也,1
4588,晋世以来 始呼叔侄,1
4589,做大臣的不像大臣,0
4590,等到征讨字文化及回来 王世充掌握了兵权独断专行,0
4591,虽然称不上谢家的宝树,0
4592,春秋 明辨是非 所以长于治理百姓,0
4593,万象洞就在北面石崖上 而导游却乱说在南面崖下,0
4594,而且好官的名声在地方人士中传布响亮,0
4595,荆轲曰 愿得将军之首以献秦,1
4596,那就雇人回答考试问题,0
4597,们过度享乐就会忘记美好的品行,0
4598,由于父亲在交趾做县令 我在探亲途中经过这个著名的地方,0
4599,臣虽至愚 必知陛下不惑于佛,1
4600,巫医乐师百工之人 君子不齿,1
4601,齐师败绩,1
4602,君不许 何敢言,1
4603,宦官令缪贤说 我的门客蔺相如可以出使,0
4604,圣人之所以能成为圣人,0
4605,俄而百千人大呼 百千儿哭 百千犬吠,1
4606,又可冀其成立邪 呜呼哀哉 呜呼哀哉,1
4607,章断注连 凡如此比,1
4608,然则人生百年 无岁不逢节 无境不逢人,1
4609,客来当有不速者,1
4610,小知不及大知 小年不及大年,1
4611,山东豪俊遂并起而亡秦族矣,1
4612,于是怅然慷慨 深愧平生之志,1
4613,他喜欢读书 不在一字一句的解释上过分深究,0
4614,就削减他们的一半封地,0
4615,广德湖的物产 有丰饶的野鸭大雁鱼鳖,0
4616,大夫奚隆于越 越曾足以为大虞乎,1
4617,自此 冀之南 汉之阴 无陇断焉,1
4618,裂裳衣疮 手注善药 旦夕自哺农者 然后食,1
4619,屯将七十余人,1
4620,庶曰 此人可就见 不可屈致也,1
4621,秦爱纷奢 人亦念其家,1
4622,还能稳稳地坐定 面色不改,0
4623,正直气节 确实不相上下,0
4624,遂居,1
4625,失皮而露质 兀若枯木 泊若穷流,1
4626,此皆数十年之内所纠合四方之精锐 非一州之所有,1
4627,寓军邠州 纵士卒无赖,1
4628,而各效其成 深山之木 上挠青云 下庇千人者,1
4629,不可以少读一个字 不可以多读一个字 不可以读颠倒一个字,0
4630,孟尝君心地高洁,0
4631,恭敬有礼小心翼翼 好似拜见尊严的君王一样,0
4632,此四行者 天下之大过也,1
4633,仍西出旧道 北上山,1
4634,便云我能平狱 不知同辕观罪,1
4635,太祖对他说 庙堂的谋划 卿参与效力 平定这一远方的夷人,0
4636,汉宣帝听说黄霸执法明察审慎,0
4637,道旁有夜耕所遗行室 奔入伏焉,1
4638,出朝廷外出统领军队是知名的武将,0
4639,沈演之与殷景仁二人平素关系很好,0
4640,请分乡为四 各以月入米若薪,1
4641,且天下尝同心并力攻秦矣 然困于险阻而不能进者,1
4642,越州的南湖 长久废弃没有治理,0
4643,昔公未来 期汝弃捐,1
4644,从之,1
4645,那么每年可以增加一次运输,0
4646,贵不如贱 第未知死何如生,1
4647,穿 江东淮南劈篾做成,0
4648,秩满 迁光禄少卿 被诬落职归,1
4649,夫民劳则思 思则善心生,1
4650,忘记美好的品行就会产生邪念,0
4651,如果不是屠夫 谁有这个办法呢,0
4652,未果 寻病终 后遂无问津者,1
4653,使督役而自主之 一不以属吏 人以不扰 而咸劝趋,1
4654,宋有富人 天雨墙坏,1
4655,啊 多么美好啊 魏公的家业 跟槐树一起萌兴,0
4656,享国之日浅 国家无事,1
4657,常常是拿着武器横赋诗,0
4658,按照法律来差使他们,0
4659,但思无计可以死之,1
4660,当地人因此感到痛苦 便乘普酋叛乱的机会,0
4661,伏闻陛下晨夜昵狎倡优 近习之徒 赏赐太厚,1
4662,秦传留至咸阳 车裂留以徇,1
4663,我唯独喜爱莲花从积存的淤泥中长出却不被污染,0
4664,然不伐贼 王业亦亡,1
4665,这个人很吃惊 只好勉强应付添上一点,0
4666,君谓毅曰 此钱塘也,1
4667,以此作为天下人行动的准则 贬抑天子 斥退诸侯,0
4668,其然乎 其不然乎,1
4669,一升米的价格高达三百钱,0
4670,因为不是偶然的事 却能偶然得到 真是快乐,0
4671,战不善 弊在赂秦,1
4672,意思是行婚礼就成为别的家族的人 不好称 家,0
4673,如今我抛弃了一生的功名,0
4674,所以动心忍性 曾益其所不能,1
4675,吾恂恂而起 视其缶 而吾蛇尚存 则弛然而卧,1
4676,从您来到这里 我们百姓没有不快之事,0
4677,所以委任臣下去讨伐曹魏,0
4678,险以远 则至者少,1
4679,盘结交错 曲折回旋 远观鸟瞰 建筑群如密集的蜂房,0
4680,我用对待齐鲁百姓的方法来对待他们,0
4681,又言 文人多佻薄,1
4682,陈王使使赐田臧楚令尹印 使为上将,1
4683,今天我侥幸地奉陪各位长者 高兴地登上龙门,0
4684,你们果真没有听我的话,0
4685,皇帝推重他不与有权人家联姻,0
4686,毅与钱塘遂为知心友,1
4687,子墨子曰 公输子之意不过欲杀臣,1
4688,天底下荆棘 藜刺之类的东西比牡丹低下百倍,0
4689,北人多称名者 乃古之遗风,1
4690,言虽多而不要其中 文虽奇而不济于用,1
4691,鲁掷印铿然 厉声曰 君非知鲁亮侪者,1
4692,周旋动静 万里如一,1
4693,此不当妇兮 彼不当夫,1
4694,当肆筋力 以申供养,1
4695,从没有一个是能切实遵守信约的,0
4696,章邯追败之 复走次渑池十余日,1
4697,是何可否之谓乎,1
4698,有时遇到他大声斥责 我的表情更加恭顺,0
4699,说是敌人要侵犯边界 驻边军士夜里都惶恐不堪,0
4700,争高直指 千百成峰,1
4701,楚已诛秦 必加兵於赵,1
4702,蔺相如 赵国人 他是赵国的宦官首领缪贤家的门客,0
4703,极力吹移时 觉狼不甚动 方缚以带,1
4704,淳化二年 有人开始与州县强悍的官吏一起侵占湖面造田,0
4705,相如来到后 对秦王说,0
4706,至于父虽慈而子要叛逆 兄虽友爱而弟要傲慢,0
4707,禾麻芃芃 仓庾崇崇,1
4708,三主之惑 终身不悟 亡不亦宜乎,1
4709,况其身死已久 枯朽之骨,1
4710,或说陈王曰 客愚无知 颛妄言 轻威,1
4711,而后可与言道之理 色从而后可与言道之致,1
4712,鱼雁茭苇 果蔬水产的丰饶都恢复原来的样子,0
4713,是故有里胥而后有县大夫 有县大夫而后有诸侯,1
4714,唉 我过了五十三个中秋节,0
4715,一洞东向 高四丈 水从中涌出,1
4716,永言珍重兮无时无,1
4717,阻止俗人的打架争吵,0
4718,要吃什么 要干什么,0
4719,慎之哉 慎之哉,1
4720,最后一定把你安葬在祖坟旁,0
4721,这中间真值得记的事又有多少啊,0
4722,罗俊犹持刀欲贼 刀脱 两手抱贼啮其耳 血淋漓口吻间,1
4723,唉 竖子不足与谋,1
4724,轻浮取巧细小琐碎的词句大量使用,0
4725,始知郊田之外未始无春 而城居者未之知也,1
4726,养女儿太多 是一种耗费,0
4727,孟子之少时 嬉游为墓间之事,1
4728,秦朝灭亡 不也是应该的吗,0
4729,丁觇也逐步做上尚书仪曹郎,0
4730,可远观而不可亵玩焉,1
4731,秦占据了天下的险要地势,0
4732,置于市 贾十倍 人争鬻之,1
4733,近在扬都 有一士人讳审,1
4734,宋之地方五百里 此犹文轩之与敝舆也,1
4735,若挈裘领 诎五指而顿之 顺者不可胜数也,1
4736,帝曰 纯薄似赋性之异 奚特进士,1
4737,窈而深 廓其有容,1
4738,周文自刭 军遂不战,1
4739,商人则讨论货财 工匠则精造器用,0
4740,没有哪一处不遇到朋友的,0
4741,今夫不受之天 固众人 又不受之人 得为众人而已耶,1
4742,由此可见 王氏的福份正旺盛不衰啊,0
4743,然自约其心者 达君之冤 余无及也,1
4744,今之众人 其下圣人也亦远矣,1
4745,诸侯骄横 贪财好战 大致是政治混乱的国家多,0
4746,居住在贫瘠土地上的百姓 没有不讲道义的 是因为他们勤劳啊,0
4747,许之 则冬中京师薪炭殆绝矣,1
4748,至于幽暗昏惑而无物以相之 亦不能至也,1
4749,约从离横 兼韩 魏 燕 赵 宋 卫 中山之众,1
4750,在客厅的东北角 安放了一座八尺高的屏风,0
4751,反而让县令破费了,0
4752,语毕而宫门辟 景从云合 而见一人,1
4753,齐文宣帝即位数年,1
4754,昔者晁错尽忠为汉 谋弱山东之诸侯,1
4755,沛公曰 今者出 未辞也 为之奈何 樊哙曰,1
4756,不识何如 毅乃卜日就礼,1
4757,希望您全部告诉项王我不敢背叛项王的恩德,0
4758,大概是出于官吏因循守旧的缘故,0
4759,如果三十天还没回来 就请您允许我们立太子为王,0
4760,今世音律谐靡 章句偶对,1
4761,今言 华 如 华实 之 华 者 盖音谬也,1
4762,想用空话得到宝璧 说给我们城邑恐怕不可能,0
4763,罗彦不许,1
4764,我还对齐国有大的企图 我就同意越国的求和,0
4765,游则共方 虽有悖乱之人,1
4766,吾时俯而不答,1
4767,好为可笑诗赋 铫弊邢 魏诸公,1
4768,章邯击 大破之,1
4769,呼尔而与之 行道之人弗受 蹴尔而与之 乞人不屑也,1
4770,管夷吾举于士 孙叔敖举于海 百里奚举于市,1
4771,是以三主失道 而忠臣不谏 智士不谋也,1
4772,郑覃坚决辞让 于是授任司空 退休 去世,0
4773,自古执笔为文者 何可胜言,1
4774,欢宴毕 嘏乃辞行,1
4775,经过岐州时 朱泚倘若赠送财物 切不要接受,0
4776,以残年余力 曾不能毁山之一毛 其如土石何,1
4777,余闻之先人曰  伏羲至纯厚 作 易 八卦,1
4778,不再从这里出去 所以跟桃花源外面的人断绝了来往,0
4779,既而渐近 则玉城雪岭际天而来,1
4780,公输盘不说,1
4781,取之百金 使工以药 淬之,1
4782,怎能轻易更改呢 郑覃说,0
4783,乃行卜,1
4784,家叔以余贫苦 遂见用于小邑,1
4785,而合郡众水 亦以此洞为泄水穴也,1
4786,那时他率意而作的诗章散文,0
4787,要离之刺庆忌也 仓鹰击于殿上,1
4788,最初在唐尧 虞舜的时代 君臣互相作诗,0
4789,胸怀依然开朗愉快,0
4790,希望陛下能够把讨伐曹魏 兴复汉室的任务托付给我,0
4791,他苦于山区北部的阻塞 出来进去都要绕道 就召集全家人商量说,0
4792,此不可不畏,1
4793,星分翼轸 地接衡庐,1
4794,纪事者必提其要 纂言者必钩其玄,1
4795,虽居商厚储亦匿而不粜 是以米益贵 民将饿殍,1
4796,截冠鸡又来 如慕侣 将登于梁且栖焉,1
4797,洞庭君因出碧玉箱 贮以开水犀,1
4798,是谓将乱 将乱难治,1
4799,临安府颜洞共三个洞 是姓颜的典史所开辟的 最为著名,0
4800,既相真宗 四方砥平,1
4801,但只要他既骄傲且啬吝 余下的也就不值得称道了,0
4802,今乃有焚炀赫烈之虞 以震骇左右,1
4803,妇女在梦中发出了咳嗽声,0
4804,始将发口 悬见排蹙 云 文集只有诗赋 铭 诔,1
4805,制其守宰 不制其侯王,1
4806,陈胜葬砀 谥曰隐王,1
4807,幼而学者 如日出之光 老而学者,1
4808,其后殷汤亦年百岁 汤孙太戊在位七十五年,1
4809,不韦迁蜀 世传,1
4810,遂与原及平原王烈等至于辽东,1
4811,只希望大王和各位大臣从长计议此事,0
4812,说做儿媳妇的以此冷落来相报复婆婆,0
4813,你替我请他进来,0
4814,则与一生彘肩,1
4815,人生在世 应当有所专业 农民则商议耕稼,0
4816,良久 击盆水誓曰 依凡而行者 非夫也,1
4817,常著文章自娱 颇示己志,1
4818,不要担心主管部门官吏不公正,0
4819,茶半干时 由架底升到下层,0
4820,这种情况只有十分敬爱兄长和仁爱兄弟,0
4821,脱身独去 已至军矣,1
4822,赵王问 你是怎么知道他可以出使的,0
4823,不久 太阳下山了,0
4824,施之世而无所用 被揭而丧珠,1
4825,事佛求福 乃更得祸,1
4826,若是和恶人在一起 如同进入卖鲍鱼的店铺,0
4827,不违农时 谷不可胜食也 数罟不入洿池 鱼鳖不可胜食也,1
4828,诚如是 则霸业可成 汉室可兴矣,1
4829,大家都欢欣鼓舞地离开 说道,0
4830,风烟俱净 天山共色,1
4831,到溪边钓鱼 溪水深并且鱼肉肥美,0
4832,凡所应有 无所不有,1
4833,一会儿 有成百上千人大声呼叫,0
4834,父彻 梁秘书郎 尚元帝女安昌公主 而生文远,1
4835,无容散逸 惟当缄保 以留后世耳,1
4836,便自为足 全忘修学 及有吉凶大事,1
4837,然后才起身 因此书籍不会损坏,0
4838,我像冬日的大雁孤身一人 飘零天涯,0
4839,廉颇送至境 与王诀曰 王行,1
4840,后乃谋臣献画 而离削自守矣,1
4841,制作绣有花纹绸布的手工技巧 都大大胜过江东的妇女,0
4842,呜呼 爱蜀人之深 待蜀人之厚,1
4843,故无损败 人不厌其求假焉,1
4844,这东西当初华丽好看 用久了则暗淡了,0
4845,晋代的诗歌 这样的风采气概还有所保存,0
4846,都是您赐予的 我们带来给您尝尝,0
4847,夏侯授首 此操之失计 而汉事将成也,1
4848,但忠恕仁厚 则不如魏公父子,0
4849,田文镜做河南总督 为人处事很严苛,0
4850,刘邦说 好,0
4851,曾日月之几何 而江山不可复 识矣,1
